epoch,loss,val_loss
0,2.419977903366089,1.7717491388320923
1,1.6466203927993774,1.5457468032836914
2,1.4725911617279053,1.4092411994934082
3,1.386488437652588,1.3770153522491455
4,1.3340380191802979,1.3218337297439575
5,1.2978519201278687,1.2776765823364258
6,1.2710036039352417,1.2585047483444214
7,1.2490421533584595,1.2418723106384277
8,1.2319303750991821,1.2358543872833252
9,1.217559814453125,1.2110999822616577
10,1.2048985958099365,1.2016263008117676
11,1.1955543756484985,1.1997129917144775
12,1.1852465867996216,1.183849811553955
13,1.1773273944854736,1.182645559310913
14,1.169952630996704,1.1685072183609009
15,1.1631850004196167,1.1618469953536987
16,1.1553484201431274,1.1563540697097778
17,1.1499985456466675,1.153747320175171
18,1.1435251235961914,1.1418650150299072
19,1.1366171836853027,1.1461368799209595
20,1.1317836046218872,1.1410950422286987
21,1.1259783506393433,1.1296484470367432
22,1.1203405857086182,1.1261216402053833
23,1.1140029430389404,1.116949439048767
24,1.1088043451309204,1.1206077337265015
25,1.104154348373413,1.1139583587646484
26,1.0990362167358398,1.1061573028564453
27,1.094460129737854,1.1009631156921387
28,1.0912144184112549,1.1094318628311157
29,1.0872215032577515,1.0994764566421509
30,1.083966851234436,1.1010559797286987
31,1.0802302360534668,1.085827112197876
32,1.0769251585006714,1.0816676616668701
33,1.0734820365905762,1.0803614854812622
34,1.0703532695770264,1.0764979124069214
35,1.0671896934509277,1.077484130859375
36,1.064919352531433,1.0762444734573364
37,1.0613096952438354,1.074179768562317
38,1.0586680173873901,1.0663695335388184
39,1.0561579465866089,1.0678749084472656
40,1.0527759790420532,1.0603961944580078
41,1.049420952796936,1.0524423122406006
42,1.0466054677963257,1.0558944940567017
43,1.0434998273849487,1.0568088293075562
44,1.040024757385254,1.0447818040847778
45,1.0373238325119019,1.0445640087127686
46,1.0347539186477661,1.044285774230957
47,1.0318548679351807,1.0426793098449707
48,1.028143048286438,1.0345407724380493
49,1.0251939296722412,1.0281720161437988
50,1.021537184715271,1.0414758920669556
51,1.0190263986587524,1.0327566862106323
52,1.0149741172790527,1.0256538391113281
53,1.0106290578842163,1.0212936401367188
54,1.0061410665512085,1.0237091779708862
55,1.0013244152069092,1.0152106285095215
56,0.996978759765625,1.0072413682937622
57,0.9894705414772034,1.0031191110610962
58,0.9822531342506409,0.982490062713623
59,0.9721786975860596,0.9782023429870605
60,0.9568277597427368,0.9543555974960327
61,0.9369537234306335,0.9287787675857544
62,0.9145217537879944,0.9158728122711182
63,0.8932287693023682,0.8880293369293213
64,0.8743088841438293,0.8733399510383606
65,0.8573723435401917,0.8516144752502441
66,0.8415837287902832,0.8560592532157898
67,0.8281434774398804,0.8302201628684998
68,0.8146681785583496,0.825742244720459
69,0.8007869124412537,0.8141672611236572
70,0.7863343358039856,0.7912651300430298
71,0.7715181708335876,0.7714647054672241
72,0.7565761804580688,0.7525426745414734
73,0.7433661222457886,0.7448487877845764
74,0.7325633764266968,0.7456644773483276
75,0.7228202223777771,0.7239232063293457
76,0.7103421092033386,0.7170953750610352
77,0.6978910565376282,0.7166480422019958
78,0.6892086267471313,0.692738950252533
79,0.6787186861038208,0.690196692943573
80,0.6703166961669922,0.6895316243171692
81,0.6620292663574219,0.7065471410751343
82,0.6537449955940247,0.6669253706932068
83,0.6445779800415039,0.6569063663482666
84,0.6379000544548035,0.646990954875946
85,0.6309787631034851,0.6559350490570068
86,0.6254065036773682,0.6317481994628906
87,0.6193809509277344,0.6159452795982361
88,0.6122413873672485,0.6144858598709106
89,0.6069471836090088,0.6131836175918579
90,0.6013756394386292,0.6130192875862122
91,0.5975854396820068,0.6135654449462891
92,0.5939311385154724,0.6312482953071594
93,0.5883920788764954,0.6073302030563354
94,0.5858023166656494,0.6155782341957092
95,0.5835680961608887,0.5885505080223083
96,0.5802708864212036,0.5923272371292114
97,0.5739448666572571,0.5848510265350342
98,0.5759530067443848,0.5957891941070557
99,0.5670422315597534,0.5800207853317261
