epoch,loss,val_loss
0,45.65786361694336,39.64030838012695
1,44.408138275146484,38.428070068359375
2,43.30520248413086,35.718082427978516
3,41.715736389160156,32.26958084106445
4,37.997154235839844,33.11862564086914
5,34.88664245605469,29.23562240600586
6,31.271656036376953,22.9045352935791
7,26.492963790893555,22.383495330810547
8,22.817913055419922,21.368623733520508
9,20.783584594726562,15.738005638122559
10,14.487669944763184,15.020892143249512
11,11.361218452453613,11.517348289489746
12,9.708805084228516,8.913650512695312
13,9.0066499710083,6.70082426071167
14,8.29723834991455,6.703311443328857
15,7.96015739440918,6.351152420043945
16,7.781341075897217,6.100533962249756
17,7.654381275177002,5.746452808380127
18,7.551027774810791,5.839950084686279
19,7.432512283325195,5.613327503204346
20,6.894923210144043,4.6876420974731445
21,6.761839866638184,4.562997341156006
22,6.804891586303711,4.581457138061523
23,6.711265563964844,4.559685707092285
24,6.624435901641846,4.503403663635254
25,6.628807067871094,4.536307334899902
26,6.616844654083252,4.49752140045166
27,6.550677299499512,4.63466215133667
28,6.522228717803955,4.394060134887695
29,6.510462760925293,4.651478290557861
30,6.19861364364624,4.150043487548828
31,6.1662774085998535,4.235568523406982
32,6.146782875061035,4.146255970001221
33,6.125394344329834,4.352343559265137
34,6.101545333862305,4.133156776428223
35,6.083153247833252,4.096467971801758
36,6.102120399475098,4.061070442199707
37,6.050729751586914,4.243758678436279
38,6.026447772979736,4.096482753753662
39,5.981878280639648,4.1647748947143555
40,5.850525856018066,3.9206149578094482
41,5.794759750366211,3.955378532409668
42,5.810557842254639,3.8768415451049805
43,5.768093585968018,3.846747398376465
44,5.725029945373535,3.9032065868377686
45,5.746995449066162,3.9551353454589844
46,5.712591648101807,3.9432449340820312
47,5.720560073852539,3.891491651535034
48,5.734738349914551,3.9239447116851807
49,5.702479362487793,3.8157715797424316
50,5.532391548156738,3.750908613204956
51,5.556262016296387,3.705256462097168
52,5.567452430725098,3.7125487327575684
53,5.54009485244751,3.6880264282226562
54,5.548793792724609,3.682950258255005
55,5.493101119995117,3.6888203620910645
56,5.518409729003906,3.7304189205169678
57,5.479701519012451,3.6961097717285156
58,5.4741058349609375,3.6703898906707764
59,5.4740424156188965,3.6458797454833984
60,5.3389105796813965,3.621516704559326
61,5.318481922149658,3.5675125122070312
62,5.304090976715088,3.535531997680664
63,5.279808044433594,3.5536906719207764
64,5.303196907043457,3.652280807495117
65,5.306398868560791,3.5667285919189453
66,5.286059856414795,3.531369686126709
67,5.24337100982666,3.519392490386963
68,5.257899761199951,3.5360538959503174
69,5.271903038024902,3.5084760189056396
70,5.203441619873047,3.6261866092681885
71,5.192753791809082,3.534669876098633
72,5.2128586769104,3.481262683868408
73,5.182056903839111,3.500275135040283
74,5.228701591491699,3.4862706661224365
75,5.204560279846191,3.5457956790924072
76,5.190645694732666,3.4893853664398193
77,5.188884258270264,3.5339956283569336
78,5.206786155700684,3.4780075550079346
79,5.221890926361084,3.473115921020508
80,5.15095853805542,3.4643869400024414
81,5.158496379852295,3.479114055633545
82,5.176330089569092,3.4876275062561035
83,5.159193992614746,3.4995155334472656
84,5.146146774291992,3.4529151916503906
85,5.151329517364502,3.5240731239318848
86,5.134919166564941,3.441849708557129
87,5.106176853179932,3.5340054035186768
88,5.154246807098389,3.473067045211792
89,5.131189823150635,3.65725040435791
90,5.10263729095459,3.437317132949829
91,5.094770431518555,3.57425856590271
92,5.082970142364502,3.4488353729248047
93,5.099522590637207,3.433056116104126
94,5.098653316497803,3.451019287109375
95,5.079086780548096,3.4197349548339844
96,5.097976207733154,3.5381712913513184
97,5.090651988983154,3.412302017211914
98,5.0662407875061035,3.6041054725646973
99,5.126932144165039,3.6559760570526123
100,5.077859401702881,3.547590494155884
101,5.043187618255615,3.3954479694366455
102,5.047595500946045,3.4068636894226074
103,5.0666913986206055,3.5196101665496826
104,5.074476718902588,3.4155895709991455
105,5.035109519958496,3.4530797004699707
106,5.070430755615234,3.439833879470825
107,5.054037570953369,3.56304931640625
108,5.062577724456787,3.377840995788574
109,5.07900857925415,3.408900022506714
110,5.025858402252197,3.386457681655884
111,5.068941116333008,3.459359884262085
112,5.042703151702881,3.394116163253784
113,5.019522190093994,3.4235334396362305
114,5.013484001159668,3.4732253551483154
115,5.036397457122803,3.3854641914367676
116,5.031878471374512,3.548436403274536
117,5.005528450012207,3.410823106765747
118,5.023460388183594,3.4498705863952637
119,5.052193641662598,3.4114134311676025
120,5.015751838684082,3.4436676502227783
121,4.989075183868408,3.4990053176879883
122,4.996091365814209,3.4168667793273926
123,5.005218029022217,3.356726884841919
124,4.98813009262085,3.403705596923828
125,5.012934684753418,3.415328025817871
126,5.0309882164001465,3.378685474395752
127,5.0200886726379395,3.3896613121032715
128,5.0430521965026855,3.4224202632904053
129,4.988354682922363,3.375554084777832
130,4.966901779174805,3.370832920074463
131,4.943080902099609,3.4722070693969727
132,4.988682746887207,3.400669813156128
133,5.0093207359313965,3.396484851837158
134,4.984494686126709,3.3348026275634766
135,4.989896297454834,3.373422622680664
136,4.9781694412231445,3.4070122241973877
137,5.004432678222656,3.335097312927246
138,4.981466293334961,3.41095232963562
139,4.982101917266846,3.3845245838165283
140,5.026032447814941,3.4823479652404785
141,5.002751350402832,3.74507212638855
142,4.975934028625488,3.4263367652893066
143,4.980167388916016,3.642895221710205
144,4.970561504364014,3.3495023250579834
145,4.993171691894531,3.402860164642334
146,5.003178596496582,3.7034995555877686
147,5.045589447021484,3.4232280254364014
148,5.013604640960693,3.406019449234009
149,4.988679885864258,3.423055410385132
150,4.97843074798584,3.42130184173584
151,4.977564811706543,3.5551247596740723
152,4.975244045257568,3.5402774810791016
153,4.949521064758301,3.4380674362182617
154,4.961408615112305,3.365623950958252
155,4.955142974853516,3.378993034362793
156,4.975533485412598,3.5015883445739746
157,4.964694499969482,3.4079065322875977
158,4.950596332550049,3.3853321075439453
159,4.944808483123779,3.3305208683013916
160,4.919686317443848,3.397911310195923
161,4.920220375061035,3.309406280517578
162,4.889401912689209,3.3821804523468018
163,4.931590557098389,3.4112212657928467
164,4.928164005279541,3.4944522380828857
165,4.927809715270996,3.437352180480957
166,4.9284348487854,3.421830415725708
