epoch,loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
16,978.580078125,28.594337463378906,765.5979614257812,21.86725616455078
17,975.02099609375,29.549278259277344,764.7605590820312,21.724971771240234
18,976.8792724609375,29.023025512695312,770.928466796875,21.423198699951172
19,972.31787109375,27.391069412231445,783.168212890625,21.261802673339844
20,970.2098388671875,28.812530517578125,773.488037109375,21.198081970214844
21,969.9376831054688,28.279800415039062,763.3983764648438,21.22645378112793
22,966.6427612304688,28.93861198425293,788.6921997070312,21.04844856262207
23,962.0126342773438,29.49034881591797,751.7545166015625,21.218368530273438
24,960.101318359375,29.52029037475586,752.9884643554688,21.162612915039062
25,958.7145385742188,29.451223373413086,749.9490966796875,21.09324836730957
26,954.7474365234375,28.73879051208496,745.8631591796875,21.1462345123291
27,954.8667602539062,28.50734519958496,740.1988525390625,21.309162139892578
28,953.7855834960938,28.520408630371094,750.2789306640625,20.950763702392578
29,953.1953125,28.919681549072266,745.5372924804688,20.904674530029297
30,948.9912719726562,28.30597496032715,743.36962890625,20.91449737548828
31,949.3761596679688,28.81400489807129,744.17431640625,20.80565071105957
32,949.3597412109375,28.398530960083008,734.3672485351562,21.07849884033203
33,950.360595703125,28.275163650512695,739.5491333007812,20.767427444458008
34,947.5089111328125,29.015487670898438,736.0904541015625,20.99159812927246
35,947.3766479492188,28.76085090637207,735.7220458984375,20.90353012084961
36,948.3836059570312,28.187314987182617,743.4384155273438,20.782485961914062
37,946.4158325195312,28.35689926147461,737.274169921875,20.81488037109375
38,946.1914672851562,28.80645751953125,741.423095703125,20.712751388549805
39,945.0375366210938,28.024856567382812,728.9613037109375,20.983251571655273
40,943.9520874023438,27.998485565185547,737.6867065429688,20.750032424926758
41,942.9678955078125,28.032060623168945,726.9534301757812,21.25714111328125
42,943.92138671875,28.14829444885254,730.94384765625,20.912961959838867
43,943.892578125,28.875438690185547,733.2001342773438,20.78236198425293
44,943.0255737304688,28.322181701660156,736.644287109375,20.64394760131836
45,944.14697265625,27.68231201171875,730.8201904296875,20.82115936279297
46,944.3670043945312,28.626970291137695,739.0529174804688,20.71309471130371
47,942.5419311523438,28.648578643798828,726.7908935546875,20.930601119995117
48,941.0510864257812,27.997713088989258,732.3192749023438,20.7176570892334
49,942.507080078125,28.325786590576172,731.3080444335938,20.76967430114746
50,940.9024047851562,27.547168731689453,725.2531127929688,20.93168067932129
51,939.875244140625,26.15226173400879,725.1814575195312,20.980121612548828
52,940.6246948242188,28.691125869750977,739.8633422851562,20.607576370239258
53,940.375732421875,28.651947021484375,742.4672241210938,20.61086654663086
54,941.596923828125,28.01410675048828,733.681884765625,20.70720100402832
55,941.9090576171875,28.685684204101562,741.5426635742188,20.651309967041016
56,939.889892578125,28.088138580322266,724.033935546875,20.939346313476562
57,941.9170532226562,27.89613914489746,729.7789916992188,20.780607223510742
58,943.2786254882812,28.533069610595703,738.5692138671875,20.62550926208496
59,941.989990234375,28.16868782043457,724.991455078125,20.946971893310547
60,941.12255859375,27.968507766723633,777.7291259765625,20.586669921875
61,941.7959594726562,27.4848690032959,724.376953125,21.029726028442383
62,941.1243896484375,28.72811508178711,743.0872802734375,20.619142532348633
63,939.9019775390625,28.570486068725586,732.1915283203125,20.704139709472656
64,940.30810546875,28.53577423095703,729.1103515625,20.81519317626953
65,941.2723999023438,26.97079849243164,727.6065063476562,20.878704071044922
66,941.4088745117188,27.279813766479492,731.8651123046875,20.685670852661133
67,940.7786865234375,28.42001724243164,742.2240600585938,20.643367767333984
68,940.2289428710938,27.047616958618164,724.2562866210938,21.076122283935547
69,942.5618896484375,28.148181915283203,729.3897705078125,20.760995864868164
70,940.7811279296875,28.280508041381836,726.8252563476562,20.863677978515625
71,940.192138671875,27.851783752441406,732.6004028320312,20.759614944458008
72,939.2440185546875,28.11368751525879,739.5025024414062,20.65812110900879
73,940.3134155273438,27.329875946044922,739.5780639648438,20.636499404907227
74,939.544189453125,28.468791961669922,731.3931274414062,20.739423751831055
75,939.4299926757812,27.90165138244629,723.0277099609375,20.986543655395508
76,940.5140991210938,27.82156753540039,732.8048706054688,20.657913208007812
77,939.90087890625,26.812358856201172,729.1119995117188,20.82261085510254
78,939.4674682617188,28.66143798828125,741.12158203125,20.616451263427734
79,940.0604858398438,28.641965866088867,740.0665283203125,20.632776260375977
80,943.1829833984375,28.464513778686523,727.3560791015625,20.82710838317871
81,939.8286743164062,27.807605743408203,724.6663818359375,20.85017967224121
82,939.9110717773438,27.80691146850586,724.8059692382812,20.801982879638672
83,937.9882202148438,27.666015625,727.0394897460938,20.849594116210938
84,938.8023071289062,28.579538345336914,733.181884765625,20.664758682250977
85,938.5020751953125,27.320148468017578,733.6533203125,20.71675682067871
86,940.0134887695312,28.6595516204834,728.8206176757812,20.742891311645508
87,940.5516357421875,28.502601623535156,735.1072387695312,20.577341079711914
88,939.7518920898438,26.551082611083984,749.5131225585938,20.58829689025879
89,939.3803100585938,27.747943878173828,726.6632690429688,20.8483829498291
90,937.9146118164062,28.44597816467285,731.7052612304688,20.7724609375
91,938.22412109375,28.52924156188965,725.8841552734375,20.78331756591797
92,940.5294799804688,27.95755386352539,730.1055297851562,20.732419967651367
93,938.10205078125,28.548078536987305,737.833251953125,20.577951431274414
94,936.9842529296875,28.428682327270508,741.6419067382812,20.636455535888672
95,940.2559204101562,28.33953285217285,729.9947509765625,20.757308959960938
96,939.39111328125,27.948219299316406,728.2117309570312,20.838457107543945
97,940.0287475585938,28.565271377563477,724.2632446289062,20.871524810791016
98,941.1931762695312,28.433238983154297,723.4338989257812,20.889022827148438
99,938.7796630859375,28.197816848754883,736.8952026367188,20.650875091552734
0,36.72898483276367,69.22716522216797,25.86688804626465,43.0325813293457
1,29.80731201171875,51.924720764160156,25.33629035949707,43.30611801147461
2,29.558839797973633,51.593605041503906,24.892353057861328,42.90324020385742
3,29.31595230102539,51.150386810302734,24.8414363861084,42.4216423034668
4,29.117151260375977,51.24034118652344,24.717424392700195,42.57146072387695
5,28.8966064453125,50.53461837768555,25.063488006591797,42.255332946777344
6,28.67438507080078,50.1071891784668,24.457990646362305,41.84893798828125
7,28.502622604370117,49.824581146240234,24.145673751831055,41.63382339477539
8,28.366592407226562,49.32851028442383,24.24905776977539,41.40633773803711
9,28.235383987426758,48.90324401855469,24.16197967529297,40.747802734375
10,28.131214141845703,48.77472686767578,23.57618522644043,40.845516204833984
11,28.055376052856445,48.717506408691406,24.305973052978516,40.87664794921875
12,27.991134643554688,48.65568923950195,23.92110824584961,40.223731994628906
13,27.918073654174805,48.72367477416992,23.54673194885254,40.64254379272461
14,27.865081787109375,48.671226501464844,23.22562026977539,40.346065521240234
15,27.724374771118164,48.403018951416016,22.873682022094727,39.80413055419922
16,27.603437423706055,47.603668212890625,23.936670303344727,39.5318489074707
17,27.481706619262695,47.10167694091797,23.355712890625,39.69984817504883
18,27.434410095214844,47.076168060302734,22.832433700561523,39.36024475097656
19,27.333728790283203,47.038211822509766,22.505678176879883,39.31402587890625
20,27.274585723876953,46.67338180541992,22.77690887451172,39.31279373168945
21,27.230571746826172,46.80996322631836,22.60489845275879,38.834754943847656
22,27.166608810424805,46.90240478515625,22.727426528930664,38.84100341796875
23,27.108713150024414,46.85174560546875,22.334665298461914,38.8756103515625
24,27.04956817626953,46.80509567260742,22.750625610351562,38.39793395996094
25,27.016084671020508,47.03164291381836,21.863365173339844,38.823707580566406
26,26.943910598754883,47.00105667114258,22.21143341064453,38.70467758178711
27,26.912363052368164,46.743831634521484,21.846410751342773,38.57483673095703
28,26.86009407043457,47.121585845947266,22.11621856689453,38.76897048950195
29,26.82504653930664,47.1229362487793,22.61288833618164,38.12202835083008
30,26.76264762878418,46.91778564453125,21.580570220947266,38.59495544433594
31,26.687252044677734,47.06310272216797,21.923492431640625,38.22035598754883
32,26.68000602722168,47.27421951293945,21.76486587524414,38.07273483276367
33,26.674968719482422,47.28136444091797,22.05298614501953,38.09798812866211
34,26.535245895385742,47.209022521972656,21.352819442749023,37.9033317565918
35,26.541702270507812,47.52983093261719,21.598297119140625,37.95876693725586
36,26.496944427490234,46.84248733520508,21.468759536743164,37.67563247680664
37,26.459335327148438,47.25185012817383,21.718618392944336,37.62406539916992
38,26.438037872314453,47.02341842651367,21.907005310058594,37.16134262084961
39,26.371919631958008,47.393428802490234,21.693191528320312,37.24346160888672
40,26.313676834106445,46.744102478027344,21.515031814575195,37.19886016845703
41,26.104415893554688,46.647518157958984,20.85619354248047,37.268123626708984
42,25.937204360961914,46.18083572387695,20.835969924926758,36.697750091552734
43,25.814834594726562,46.06971740722656,21.17860221862793,36.392635345458984
44,25.68549919128418,45.81913757324219,20.98919677734375,36.274085998535156
45,25.610187530517578,45.474971771240234,20.63678741455078,36.3450927734375
46,25.185935974121094,44.84674835205078,20.31448745727539,36.196109771728516
47,25.033790588378906,44.92607498168945,20.054954528808594,36.34971618652344
48,24.94259262084961,44.46030044555664,20.411334991455078,35.779842376708984
49,24.898685455322266,44.681480407714844,20.259191513061523,35.79603958129883
50,24.87502670288086,44.381595611572266,20.453868865966797,35.51017379760742
51,24.809741973876953,44.3842887878418,20.177291870117188,35.81114959716797
52,24.741891860961914,43.90419006347656,20.165376663208008,35.224945068359375
53,24.666709899902344,43.932796478271484,19.96837043762207,35.33538818359375
54,24.6146297454834,44.205257415771484,19.496074676513672,35.59344482421875
55,24.5694522857666,44.11716842651367,19.536174774169922,35.034324645996094
56,24.485910415649414,43.9595832824707,19.63524627685547,34.63199234008789
57,24.498607635498047,43.97616958618164,19.82657241821289,35.00263977050781
58,24.445688247680664,43.8196907043457,19.519784927368164,34.88811111450195
59,24.388853073120117,43.688438415527344,19.8107967376709,34.48765182495117
60,24.378543853759766,43.333839416503906,19.366565704345703,34.999732971191406
61,24.328489303588867,43.58445739746094,19.45104217529297,34.592098236083984
62,24.309152603149414,43.11890411376953,19.55370330810547,34.419212341308594
63,24.30293846130371,43.45429229736328,18.987817764282227,34.85274124145508
64,24.29002571105957,43.06131362915039,19.18535804748535,34.69779968261719
65,24.258563995361328,43.231510162353516,19.263256072998047,34.2774658203125
66,24.243955612182617,42.906620025634766,19.04678726196289,34.25191879272461
67,24.234704971313477,43.15031433105469,19.49365997314453,34.223873138427734
68,24.205949783325195,43.05602264404297,19.443437576293945,34.325321197509766
69,24.182266235351562,42.66396713256836,19.226167678833008,33.737525939941406
70,24.187705993652344,42.60350036621094,19.36751365661621,33.918731689453125
71,24.154804229736328,42.59384536743164,19.301197052001953,34.05915069580078
72,24.158788681030273,42.665348052978516,19.16808319091797,33.77273178100586
73,24.12409782409668,42.08875274658203,18.906688690185547,33.89250183105469
74,24.139728546142578,42.37019729614258,19.08123016357422,33.53309631347656
75,24.104093551635742,42.41250228881836,19.108583450317383,33.615806579589844
76,24.107892990112305,42.158809661865234,19.47128677368164,33.48946762084961
77,24.081863403320312,42.30195236206055,19.216901779174805,33.738372802734375
78,24.073732376098633,42.190673828125,19.475038528442383,33.31538009643555
79,24.025054931640625,42.08137893676758,19.1909122467041,33.24239730834961
80,24.036100387573242,42.0730094909668,19.1315860748291,33.411643981933594
81,24.04427719116211,41.59054183959961,19.34052848815918,33.11918258666992
82,24.042062759399414,41.6573371887207,19.698232650756836,33.06175231933594
83,24.028242111206055,41.88534164428711,18.942073822021484,33.29307174682617
84,23.98714828491211,41.656532287597656,19.179975509643555,33.547019958496094
85,23.981201171875,41.04600143432617,19.33055305480957,33.114349365234375
86,23.99341583251953,41.76163101196289,18.7747802734375,33.632991790771484
87,23.966354370117188,41.64426040649414,18.831052780151367,33.43130874633789
88,23.964759826660156,41.73683166503906,19.107200622558594,33.17162322998047
89,23.952999114990234,41.5645866394043,18.879501342773438,33.23438262939453
90,23.94647789001465,41.31595230102539,19.09916877746582,32.995933532714844
91,23.932361602783203,41.464962005615234,19.301651000976562,32.96806335449219
92,23.918777465820312,41.190696716308594,18.572111129760742,33.43377685546875
93,23.90203285217285,41.700172424316406,18.73990249633789,33.89138412475586
94,23.91463851928711,41.37784957885742,19.12135887145996,32.87580490112305
95,23.909326553344727,41.03288269042969,19.210725784301758,32.65363311767578
96,23.88031768798828,41.10870361328125,19.140979766845703,32.71797561645508
97,23.88237190246582,41.361934661865234,18.52416229248047,32.799888610839844
98,23.859724044799805,41.325199127197266,18.809667587280273,32.88897705078125
99,23.891592025756836,41.08387756347656,19.37229347229004,32.63483810424805
0,42.15850830078125,1625.5782470703125,38.06770706176758,84.42707061767578
1,39.607696533203125,654.6572875976562,37.905677795410156,68.99440002441406
2,38.69523239135742,100.68911743164062,38.40391540527344,113.8004379272461
3,37.56953048706055,70.96697998046875,35.684715270996094,71.81317901611328
4,37.401283264160156,73.30475616455078,35.363250732421875,70.44068908691406
5,36.14335250854492,67.39051818847656,33.79723358154297,75.84934997558594
6,34.46064376831055,62.965972900390625,32.12580108642578,60.55570602416992
7,33.07944107055664,58.68118667602539,31.128244400024414,67.2006607055664
8,32.030818939208984,617.079833984375,29.925260543823242,59.22641372680664
9,31.174182891845703,53.31828689575195,29.63156509399414,48.17465591430664
10,30.748079299926758,52.37934494018555,30.265487670898438,45.61296081542969
11,30.230998992919922,50.530113220214844,28.758079528808594,61.876991271972656
12,30.056385040283203,49.82252502441406,28.516569137573242,49.75562286376953
13,29.884071350097656,49.96233367919922,28.214365005493164,55.081050872802734
14,29.780141830444336,48.79348373413086,28.41057586669922,61.198429107666016
15,29.521217346191406,620.6476440429688,27.84495735168457,50.33677673339844
16,29.452354431152344,48.2680778503418,28.38111114501953,46.3196907043457
17,29.391019821166992,48.23991775512695,27.74545669555664,45.08289337158203
18,28.965303421020508,46.92092514038086,27.7619571685791,52.565120697021484
19,28.83531951904297,576.3912353515625,27.43170738220215,52.34172058105469
20,29.009536743164062,48.2878532409668,26.967636108398438,47.06895065307617
21,28.76634407043457,46.56838607788086,26.998058319091797,46.4017219543457
22,28.76704216003418,47.20771408081055,26.845827102661133,46.265228271484375
23,28.721336364746094,46.97404861450195,27.091285705566406,47.83959197998047
24,28.515474319458008,46.41027069091797,27.202896118164062,44.88666534423828
25,28.609994888305664,428.6349792480469,26.98772430419922,49.711181640625
26,28.566097259521484,46.70848083496094,26.90199851989746,45.845218658447266
27,28.355926513671875,46.02225875854492,26.891151428222656,49.52973175048828
28,28.384136199951172,45.02194595336914,35.03916931152344,90.77330780029297
29,28.302017211914062,45.62638854980469,26.710708618164062,47.299720764160156
30,28.24946403503418,45.41603469848633,26.55864906311035,48.9301643371582
31,28.182552337646484,45.870819091796875,26.496843338012695,45.681575775146484
32,28.28542137145996,45.386173248291016,26.364477157592773,45.29940414428711
33,28.095874786376953,44.32012176513672,26.617158889770508,54.623863220214844
34,28.233062744140625,45.33986282348633,26.520586013793945,43.73797607421875
35,28.289461135864258,45.02350997924805,26.15410041809082,42.22584915161133
36,28.311017990112305,45.42882537841797,26.239534378051758,43.979190826416016
37,28.242647171020508,44.37102127075195,26.738351821899414,42.26570510864258
38,28.30423927307129,327.171142578125,26.279319763183594,45.538429260253906
39,28.169719696044922,44.615966796875,26.611732482910156,52.715904235839844
40,27.963621139526367,44.256622314453125,26.330842971801758,40.86466979980469
41,27.786270141601562,44.7982292175293,29.7977294921875,42.301795959472656
42,28.011037826538086,43.96391296386719,27.195032119750977,51.849098205566406
43,27.9437313079834,44.72163391113281,25.83724021911621,44.58588790893555
44,27.899524688720703,43.95884704589844,25.959753036499023,45.42605209350586
45,27.749515533447266,43.44173049926758,25.823793411254883,43.86603546142578
46,27.81484603881836,44.13569259643555,25.672840118408203,42.723411560058594
47,27.723052978515625,43.1676025390625,25.653717041015625,40.22336959838867
48,27.842626571655273,349.7896728515625,26.04693031311035,41.168846130371094
49,27.7316837310791,44.16014862060547,25.59714698791504,48.38506317138672
50,27.672571182250977,43.765933990478516,25.527067184448242,49.49370574951172
51,27.60218048095703,42.652584075927734,26.00438690185547,41.28795623779297
52,27.572500228881836,44.14944076538086,25.93522834777832,53.1599235534668
53,27.443923950195312,42.36145782470703,25.667591094970703,45.76567077636719
54,27.233152389526367,319.56036376953125,25.614967346191406,41.81072998046875
55,27.212936401367188,233.92576599121094,25.012102127075195,44.13139724731445
56,27.351181030273438,42.9869499206543,25.061429977416992,42.721439361572266
57,27.150754928588867,42.485595703125,25.261762619018555,45.699214935302734
58,27.26177978515625,43.452579498291016,24.88793182373047,45.11698913574219
59,27.326812744140625,42.48007583618164,24.8214111328125,42.82759475708008
60,27.109355926513672,244.28463745117188,24.97649574279785,46.079551696777344
61,26.95490074157715,41.793304443359375,24.936307907104492,41.85662841796875
62,26.963348388671875,41.317752838134766,24.93242645263672,46.31645965576172
63,27.59226417541504,41.45313262939453,24.69983673095703,43.62361145019531
64,27.018367767333984,43.00605773925781,25.627044677734375,43.383155822753906
65,27.031394958496094,41.2921028137207,24.76197052001953,42.53241729736328
66,26.84613800048828,41.12867736816406,25.25776481628418,51.23933792114258
67,27.04473114013672,42.3132209777832,24.66168212890625,38.05803680419922
68,26.712663650512695,41.09571838378906,25.828615188598633,38.596649169921875
69,26.688112258911133,40.48952865600586,24.270492553710938,42.470882415771484
70,26.514036178588867,40.588565826416016,24.65583610534668,50.93431854248047
71,26.568885803222656,40.15983200073242,24.67508316040039,45.56470489501953
72,26.43842124938965,39.15702438354492,24.54045867919922,41.507747650146484
73,26.537151336669922,39.68183517456055,24.267547607421875,40.01755142211914
74,26.379098892211914,39.88031005859375,24.05718421936035,38.09476852416992
75,26.570077896118164,41.64820098876953,24.531692504882812,40.60095977783203
76,26.21014404296875,39.84984588623047,24.42037010192871,40.80601501464844
77,26.561344146728516,40.88554000854492,24.43557357788086,42.087791442871094
78,26.513782501220703,41.333168029785156,24.288372039794922,42.37565994262695
79,26.372358322143555,39.57478332519531,23.94908905029297,39.30337142944336
80,26.415176391601562,39.71866989135742,24.133255004882812,41.07817840576172
81,26.26479148864746,287.3157043457031,24.754898071289062,41.66104507446289
82,26.097871780395508,39.642005920410156,23.99591827392578,42.479671478271484
83,26.277833938598633,40.07343673706055,23.8277530670166,38.12710952758789
84,26.351816177368164,38.92533874511719,23.885786056518555,40.67745590209961
85,26.350210189819336,39.1015510559082,24.536710739135742,40.319759368896484
86,26.455989837646484,250.36683654785156,24.022348403930664,41.560462951660156
87,26.064123153686523,39.35326385498047,23.700223922729492,38.75975799560547
88,26.083072662353516,39.10116195678711,23.697261810302734,37.722190856933594
89,26.28675079345703,38.38544464111328,23.84278678894043,39.65678787231445
90,26.423866271972656,39.68334197998047,23.823970794677734,38.71332931518555
91,26.24591064453125,39.741817474365234,24.088438034057617,40.07844161987305
92,25.88820457458496,38.68234634399414,23.732473373413086,37.74531936645508
93,26.08456039428711,38.94424057006836,23.624433517456055,37.185245513916016
94,25.873451232910156,37.713645935058594,24.117326736450195,43.82807922363281
95,26.11827278137207,38.73216247558594,23.920255661010742,37.83327865600586
96,25.9735107421875,38.283782958984375,24.273324966430664,35.416297912597656
97,26.037033081054688,39.16039276123047,23.816728591918945,36.54742431640625
98,26.270328521728516,38.69633102416992,23.480331420898438,37.27328109741211
99,26.118820190429688,39.29437255859375,23.469820022583008,37.20148468017578
100,25.993892669677734,39.29325485229492,23.50432014465332,37.4200553894043
101,25.90400505065918,39.02718734741211,24.43743324279785,43.526424407958984
102,25.895206451416016,39.681243896484375,23.628137588500977,39.14038848876953
103,25.95246696472168,277.26470947265625,23.849390029907227,41.609500885009766
104,26.00667953491211,38.81327438354492,23.451271057128906,38.630611419677734
105,25.6817626953125,38.724571228027344,23.62474822998047,40.60816192626953
106,25.88811683654785,38.911434173583984,23.492773056030273,38.24415969848633
107,25.990461349487305,39.431663513183594,23.636341094970703,40.941165924072266
108,25.697967529296875,259.79022216796875,23.927078247070312,35.68360137939453
109,25.802139282226562,38.91011428833008,23.40479850769043,38.449249267578125
110,25.695045471191406,38.13212203979492,23.308271408081055,38.40931701660156
