epoch,loss,val_loss
0,60.13755798339844,49.75010681152344
1,59.328853607177734,45.617008209228516
2,58.06031036376953,47.428489685058594
3,58.338218688964844,44.05181884765625
4,55.65061950683594,40.03264617919922
5,51.992000579833984,34.00443649291992
6,45.34463119506836,37.2653694152832
7,39.24148941040039,46.587005615234375
8,18.60151481628418,38.0831184387207
9,16.475862503051758,37.9769287109375
10,15.76418685913086,35.633583068847656
11,15.497743606567383,23.881961822509766
12,26.171789169311523,16.025209426879883
13,28.02555274963379,11.59344482421875
14,23.580408096313477,11.917610168457031
15,21.737871170043945,13.734700202941895
16,19.03072738647461,10.050483703613281
17,15.622970581054688,11.674196243286133
18,14.860851287841797,15.989031791687012
19,13.419363975524902,11.102368354797363
20,12.49982738494873,8.303132057189941
21,11.698644638061523,7.704301834106445
22,11.239678382873535,6.9457197189331055
23,10.98171615600586,7.079099655151367
24,10.644885063171387,6.69182825088501
25,10.389816284179688,6.4410786628723145
26,10.244826316833496,6.047382831573486
27,10.153396606445312,5.873893737792969
28,10.049089431762695,5.7805891036987305
29,9.924010276794434,7.05351448059082
30,9.539578437805176,6.152158737182617
31,9.241840362548828,5.458129405975342
32,9.174154281616211,5.543947696685791
33,9.142158508300781,5.161094665527344
34,8.928518295288086,5.102880477905273
35,8.906529426574707,4.944910526275635
36,8.679862976074219,4.793412208557129
37,8.620162010192871,4.676000595092773
38,8.522644996643066,4.656946182250977
39,8.353659629821777,4.816750526428223
40,8.011933326721191,4.404157638549805
41,7.98832893371582,7.000646114349365
42,7.796727657318115,4.295109272003174
43,7.709438323974609,4.299335956573486
44,7.685707092285156,4.268909454345703
45,7.638159275054932,4.6195244789123535
46,7.570586204528809,4.565646648406982
47,7.476422309875488,4.1528425216674805
48,7.384265422821045,4.221471786499023
49,7.294732093811035,4.037736892700195
50,7.106241703033447,3.891829252243042
51,6.975095272064209,4.258931636810303
52,6.909918785095215,3.9541544914245605
53,6.834449768066406,4.043211936950684
54,6.798923969268799,4.081375598907471
55,6.768504619598389,3.858383893966675
56,6.722277641296387,3.7768337726593018
57,6.695894718170166,3.624626636505127
58,6.679893493652344,3.5824995040893555
59,6.669223785400391,3.573050022125244
60,6.556899547576904,3.533219575881958
61,6.525885581970215,3.744020938873291
62,6.530736446380615,3.5602073669433594
63,6.526655673980713,3.5851645469665527
64,6.499650478363037,3.643474817276001
65,6.478318691253662,3.5671918392181396
66,6.509860992431641,3.744643211364746
67,6.522978782653809,3.5295886993408203
68,6.4554619789123535,3.503652811050415
69,6.432738780975342,3.5449562072753906
70,6.4349188804626465,3.540889024734497
71,6.386584758758545,3.7630560398101807
72,6.442513465881348,4.023087024688721
73,6.4265899658203125,3.5814285278320312
74,6.411085605621338,3.5266876220703125
75,6.408738136291504,3.5685067176818848
76,6.396756649017334,3.6473515033721924
77,6.359462261199951,3.661367893218994
78,6.407195091247559,3.549661636352539
79,6.38512659072876,3.6652066707611084
80,6.412830829620361,3.5923426151275635
81,6.391233444213867,3.5166306495666504
82,6.371756553649902,3.583397150039673
83,6.409080505371094,3.517868757247925
84,6.400745868682861,3.9243762493133545
85,6.340763092041016,3.512282609939575
86,6.362846374511719,3.5936965942382812
87,6.3424973487854,3.549379587173462
88,6.354452610015869,3.6162657737731934
89,6.338157653808594,3.616050958633423
90,6.297309875488281,3.587996244430542
91,6.290713310241699,3.5867624282836914
92,6.283478736877441,3.570262908935547
93,6.2841997146606445,3.8556294441223145
94,6.308722496032715,3.7054901123046875
95,6.272310733795166,3.586989402770996
96,6.2868757247924805,3.607381820678711
97,6.269007682800293,3.6894357204437256
98,6.297386169433594,3.5448765754699707
99,6.2786078453063965,3.545044422149658
100,6.276163101196289,3.5823819637298584
101,6.285087585449219,3.645277976989746
102,6.258968353271484,3.5685205459594727
103,6.23021125793457,3.6130568981170654
104,6.2586846351623535,3.5804646015167236
105,6.255588054656982,3.6948795318603516
106,6.268670558929443,3.714634656906128
107,6.244515895843506,3.6102545261383057
108,6.24013090133667,3.618845224380493
109,6.243629455566406,3.6035964488983154
110,6.20036506652832,3.5789215564727783
