epoch,loss,val_loss
0,9.759625434875488,6.0057902336120605
1,6.401944637298584,5.321491718292236
2,6.202604293823242,5.356757640838623
3,6.385750770568848,5.3672990798950195
4,6.950028419494629,5.236465930938721
5,7.102216720581055,5.3477582931518555
6,7.057891368865967,5.433455467224121
7,7.541788578033447,6.266678333282471
8,7.948714256286621,6.825286388397217
9,8.821723937988281,7.751366138458252
10,9.878592491149902,8.985161781311035
11,10.352853775024414,10.81864070892334
12,7.7367424964904785,5.630128383636475
13,8.583922386169434,6.504618167877197
14,9.387659072875977,7.395981311798096
15,8.817946434020996,6.910332202911377
16,9.421638488769531,7.382498741149902
17,10.285807609558105,8.861037254333496
18,11.292611122131348,9.515640258789062
19,12.756260871887207,11.995864868164062
20,12.964186668395996,10.782734870910645
21,12.986804962158203,11.653484344482422
22,13.240790367126465,11.97829818725586
23,13.470870018005371,12.366424560546875
24,13.752530097961426,12.717303276062012
25,13.950910568237305,12.871936798095703
26,14.113502502441406,12.908966064453125
27,14.218717575073242,13.27580738067627
28,14.303118705749512,13.103228569030762
29,14.172574996948242,12.940792083740234
30,13.866094589233398,12.78756046295166
31,13.806862831115723,12.733895301818848
32,13.78838062286377,12.799049377441406
33,13.76207160949707,12.810908317565918
34,13.703274726867676,12.576257705688477
35,13.594711303710938,12.709640502929688
36,13.668063163757324,12.71850872039795
37,13.794745445251465,12.945477485656738
38,13.870845794677734,13.082555770874023
39,13.922078132629395,12.962532997131348
40,13.808499336242676,12.892678260803223
41,13.775460243225098,12.73437786102295
42,13.649396896362305,12.536175727844238
43,13.037476539611816,11.910778045654297
44,12.91214370727539,11.84870433807373
45,12.839313507080078,11.937365531921387
46,12.811984062194824,11.737345695495605
47,12.757173538208008,11.60384464263916
48,12.806498527526855,11.697774887084961
49,12.820642471313477,11.72801685333252
50,12.5512113571167,11.312833786010742
51,12.402836799621582,11.166571617126465
52,12.634162902832031,11.693020820617676
53,13.233270645141602,12.16240406036377
54,13.416604995727539,12.348297119140625
55,13.587494850158691,12.546160697937012
56,13.7338285446167,12.69534969329834
57,13.738085746765137,12.53761100769043
58,13.801382064819336,12.848196029663086
59,13.856542587280273,12.871491432189941
60,13.842745780944824,12.844970703125
61,13.861566543579102,13.007883071899414
62,13.945765495300293,12.899909973144531
63,13.962449073791504,12.976142883300781
64,14.081082344055176,13.216670036315918
65,14.115447044372559,13.249885559082031
66,14.136319160461426,13.299234390258789
67,14.207887649536133,13.579940795898438
68,14.293057441711426,13.476960182189941
69,14.383450508117676,13.729475021362305
70,14.18653678894043,13.46706485748291
71,14.003884315490723,13.454437255859375
72,13.994953155517578,13.273929595947266
73,13.901359558105469,13.369864463806152
74,13.879659652709961,13.216373443603516
75,13.9276123046875,13.419821739196777
76,13.939053535461426,13.267946243286133
77,13.91918659210205,13.366710662841797
78,13.8941068649292,13.36540412902832
79,13.896954536437988,13.2740478515625
80,13.769104957580566,13.079255104064941
81,13.682415008544922,13.06900405883789
82,13.6926908493042,13.193779945373535
83,13.701178550720215,13.135565757751465
84,13.70462703704834,13.140838623046875
85,13.712071418762207,13.137474060058594
86,13.690990447998047,13.115957260131836
87,13.694925308227539,13.187981605529785
88,13.72284984588623,13.192444801330566
89,13.710830688476562,13.223877906799316
90,13.519620895385742,13.07150936126709
91,13.489148139953613,12.933266639709473
92,13.500929832458496,13.144003868103027
93,13.508936882019043,13.076711654663086
94,13.51888656616211,13.069280624389648
95,13.52022647857666,13.057281494140625
96,13.540060997009277,13.074657440185547
97,13.54963493347168,13.101737976074219
98,13.532306671142578,13.061726570129395
99,13.540321350097656,13.078299522399902
100,13.464675903320312,13.030982971191406
101,13.451306343078613,13.05530834197998
102,13.487621307373047,13.064735412597656
103,13.495893478393555,13.180937767028809
104,13.544397354125977,13.21794319152832
105,13.524524688720703,13.12023639678955
106,13.495509147644043,13.114094734191895
107,13.521364212036133,13.338034629821777
108,13.547276496887207,13.18857479095459
109,13.569474220275879,13.222854614257812
110,13.623781204223633,13.322670936584473
111,13.665980339050293,13.46371078491211
112,13.697487831115723,13.434267044067383
113,13.709831237792969,13.393366813659668
114,13.692155838012695,13.309650421142578
115,13.686975479125977,13.463530540466309
116,13.64702320098877,13.318879127502441
117,13.644089698791504,13.334683418273926
118,13.645767211914062,13.33541488647461
119,13.659865379333496,13.314990043640137
120,13.581313133239746,13.394306182861328
121,13.62496566772461,13.36008358001709
122,13.663407325744629,13.564933776855469
123,13.657676696777344,13.406035423278809
124,13.64311408996582,13.3896484375
125,13.633858680725098,13.415810585021973
126,13.680286407470703,13.384927749633789
